"date","rank","code","name","sector","close","turnover","turnover_ma"
"2010-12-13","2","9984","ソフトバンクグループ","通信","331.809753417969","17370373315.332","26208191381.2012"
"2010-12-13","3","8316","三井住友フィナンシャルグループ","銀行","495.288146972656","23179633864.7644","25373305944.0161"
"2010-12-13","4","8306","三菱UFJフィナンシャル・グループ","銀行","254.373397827148","26922982175.3845","23426856979.968"
"2010-12-13","5","7203","トヨタ自動車","自動車","420.745788574219","13513513237.4268","20102464028.6377"
"2010-12-13","6","6758","ソニーグループ","電気機器","531.522705078125","12568917406.9824","19297310353.9368"
"2010-12-13","7","8604","野村ホールディングス","証券","309.921020507813","14819524429.7241","14383878381.5876"
"2010-12-13","8","6301","小松製作所","機械","1530.73034667969","9348935592.34621","14172747865.0781"
"2010-12-13","9","9501","東京電力ホールディングス","電力","1983","8892168600","14129460320"
"2010-12-13","10","9983","ファーストリテイリング","小売業","3707.6708984375","4504820141.60156","13836795821.6162"
"2010-12-14","1","2914","日本たばこ産業","食品","689.491760253906","587295291549.072","474353657417.236"
"2010-12-14","2","8316","三井住友フィナンシャルグループ","銀行","498.129547119141","24309369467.8253","27314847489.4098"
"2010-12-14","3","9984","ソフトバンクグループ","通信","326.653350830078","22047794567.6269","27053800071.2891"
"2010-12-14","4","8306","三菱UFJフィナンシャル・グループ","銀行","255.553741455078","22978830213.4094","25680718692.767"
"2010-12-14","5","8604","野村ホールディングス","証券","314.698181152344","31369020287.8113","19569156742.7753"
"2010-12-14","6","7203","トヨタ自動車","自動車","422.040466308594","12678517648.3765","18635353660.9741"
"2010-12-14","7","6758","ソニーグループ","電気機器","528.515625","15723604101.5625","17864826502.8137"
"2010-12-14","8","8411","みずほフィナンシャルグループ","銀行","752.239196777344","17616366286.474","16202031030.3276"
"2010-12-14","9","6954","ファナック","電気機器","1798.8330078125","7457062233.88672","13680097164.0137"
"2010-12-14","10","9501","東京電力ホールディングス","電力","1996","13496752400","13520490800"
"2010-12-15","1","2914","日本たばこ産業","食品","694.9111328125","410289431035.156","498869787237.548"
"2010-12-15","2","8316","三井住友フィナンシャルグループ","銀行","496.175994873047","17648583196.8384","27726339998.8275"
"2010-12-15","3","8306","三菱UFJフィナンシャル・グループ","銀行","253.193054199219","15812083469.8792","26829979769.2609"
"2010-12-15","4","9984","ソフトバンクグループ","通信","325.868560791016","22182524670.166","25398653998.7988"
"2010-12-15","5","8604","野村ホールディングス","証券","314.101043701172","10010588723.3826","20033531663.125"
