"date","rank","code","name","sector","close","turnover","turnover_ma"
"2006-06-12","10","3382","セブン＆アイ・ホールディングス","小売業","794.2275390625","14417135980.0781","17070621049.5337"
"2006-06-13","1","2914","日本たばこ産業","食料品","887.704528808594","279360615216.065","512591691581.055"
"2006-06-13","2","9984","ソフトバンクグループ","情報・通信業","259.008209228516","84425694260.4249","98468851218.5401"
"2006-06-13","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","780.395874023438","37813301679.9317","57187166174.2432"
"2006-06-13","4","7203","トヨタ自動車","輸送用機器","658.171813964844","40857002609.5886","45190982394.2139"
"2006-06-13","5","8411","みずほフィナンシャルグループ","銀行業","3941.62377929688","45043299900.293","37981206071.0059"
"2006-06-13","6","6758","ソニーグループ","電気機器","812.451599121094","25894863592.9871","30042348356.6284"
"2006-06-13","7","8316","三井住友フィナンシャルグループ","銀行業","1770.11608886719","18055184106.4453","19897120903.9966"
"2006-06-13","8","7267","本田技研工業","輸送用機器","624.75146484375","16251659854.9805","18655835562.5464"
"2006-06-13","9","8802","三菱地所","不動産業","1668.89367675781","11550413136.8408","18394474419.9463"
"2006-06-13","10","8604","野村ホールディングス","証券、商品先物取引業","1094.16796875","15243729307.0313","17752937021.0449"
"2006-06-14","1","2914","日本たばこ産業","食料品","871.480163574219","369089278876.953","481301948990.967"
"2006-06-14","2","9984","ソフトバンクグループ","情報・通信業","277.389434814453","115664736971.191","103298476918.931"
"2006-06-14","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","780.395874023438","37813301679.9317","55718028344.9097"
"2006-06-14","4","7203","トヨタ自動車","輸送用機器","665.31298828125","51888425269.043","50003610787.9456"
"2006-06-14","5","8411","みずほフィナンシャルグループ","銀行業","3885.97705078125","42729037857.2754","37914795978.0078"
"2006-06-14","6","6758","ソニーグループ","電気機器","805.638854980469","33505311520.3552","31328854371.814"
"2006-06-14","7","7267","本田技研工業","輸送用機器","629.385864257813","29258890057.6172","21253326509.9707"
"2006-06-14","8","8316","三井住友フィナンシャルグループ","銀行業","1770.11608886719","18055184106.4453","19690351157.5708"
"2006-06-14","9","7751","キヤノン","電気機器","2352.5830078125","22319778399.1699","19379771511.9068"
"2006-06-14","10","8604","野村ホールディングス","証券、商品先物取引業","1091.9658203125","18272410054.1992","18997025737.6269"
"2006-06-15","1","2914","日本たばこ産業","食料品","866.844543457031","512877242581.787","442508414693.116"
"2006-06-15","2","9984","ソフトバンクグループ","情報・通信業","279.617401123047","85123142495.166","100916188760.981"
"2006-06-15","3","7203","トヨタ自動車","輸送用機器","670.073547363281","26589858506.4697","44645099283.4534"
"2006-06-15","4","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","774.938598632813","37548874858.1543","37664819895.9473"
"2006-06-15","5","8411","みずほフィナンシャルグループ","銀行業","3941.62377929688","34820698628.6866","36526643058.7256"
"2006-06-15","6","6758","ソニーグループ","電気機器","803.935485839844","22045518892.7002","29370667592.2485"
"2006-06-15","7","7267","本田技研工業","輸送用機器","639.582153320313","13094293341.3574","19202924901.4014"
"2006-06-15","8","8316","三井住友フィナンシャルグループ","銀行業","1770.11608886719","18055184106.4453","18531282318.7281"
"2006-06-15","9","8308","りそなホールディングス","銀行業","1870.99377441406","19790997946.997","17806173789.1846"
"2006-06-15","10","7751","キヤノン","電気機器","2377.87890625","12127539103.7109","17394165371.3452"
"2006-06-16","1","2914","日本たばこ産業","食料品","903.928771972656","440303704827.881","357225972420.655"
"2006-06-16","2","9984","ソフトバンクグループ","情報・通信業","275.718353271484","96889414511.743","93263331232.666"
"2006-06-16","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","813.139953613281","57881741318.0542","37823382186.9019"
"2006-06-16","4","8411","みずほフィナンシャルグループ","銀行業","4136.3857421875","43290999539.1602","37666898120.3955"
"2006-06-16","5","7203","トヨタ自動車","輸送用機器","695.067565917969","31100450703.2166","36670544057.0068"
"2006-06-16","6","6758","ソニーグループ","電気機器","841.407104492188","29861117434.8755","26626561521.8262"
"2006-06-16","7","8316","三井住友フィナンシャルグループ","銀行業","1867.55297851563","34858063099.2921","19594565455.0122"
"2006-06-16","8","8308","りそなホールディングス","銀行業","2008.73547363281","15755114940.3442","17480753067.229"
"2006-06-16","9","7267","本田技研工業","輸送用機器","662.755493164063","13532936966.0156","16944993697.9102"
"2006-06-16","10","6753","シャープ","電気機器","14342.15625","12324214865.625","16666560380"
"2006-06-19","1","2914","日本たばこ産業","食料品","892.339965820313","158854360715.332","352097040443.604"
"2006-06-19","2","9984","ソフトバンクグループ","情報・通信業","283.516510009766","84846058038.3546","93389809255.376"
"2006-06-19","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","796.767639160156","26824776107.605","39576399128.7354"
"2006-06-19","4","8411","みずほフィナンシャルグループ","銀行業","4057.55395507813","27703761139.0869","38717559412.9004"
"2006-06-19","5","7203","トヨタ自動車","輸送用機器","695.067565917969","24268631597.8088","34940873737.2253"
"2006-06-19","6","6758","ソニーグループ","電気機器","827.780883789063","16982752611.8164","25657912810.5469"
"2006-06-19","7","8316","三井住友フィナンシャルグループ","銀行業","1835.07421875","7540503472.26563","19312823778.1787"
"2006-06-19","8","7267","本田技研工業","輸送用機器","664.609558105469","10485544998.23","16524665043.6402"
"2006-06-19","9","8308","りそなホールディングス","銀行業","1985.7783203125","6852920983.39844","16396205952.9468"
"2006-06-19","10","6753","シャープ","電気機器","14192.84375","4774472637.5","16060758776.0156"
"2006-06-20","1","2914","日本たばこ産業","食料品","903.928771972656","363686702115.478","368962257823.487"
"2006-06-20","2","9984","ソフトバンクグループ","情報・通信業","271.819366455078","64730846472.1191","89450839697.7149"
"2006-06-20","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","791.310607910156","23912615260.437","36796261844.8364"
"2006-06-20","4","8411","みずほフィナンシャルグループ","銀行業","4048.28002929688","19815925915.4053","33672084615.9229"
"2006-06-20","5","7203","トヨタ自動車","輸送用機器","687.926574707031","24816951182.5561","31732863451.8188"
"2006-06-20","6","6758","ソニーグループ","電気機器","824.374572753906","23718905207.2754","25222721133.4045"
"2006-06-20","7","8316","三井住友フィナンシャルグループ","銀行業","1818.83459472656","16282207291.9922","18958228415.2881"
"2006-06-20","8","7267","本田技研工業","輸送用機器","668.317199707031","10459431502.2949","15366219373.103"
"2006-06-20","9","7751","キヤノン","電気機器","2437.9599609375","12826716844.4824","14660002941.6357"
"2006-06-20","10","8308","りそなホールディングス","銀行業","1928.38586425781","8872503361.45018","14212507035.8374"
"2006-06-21","1","2914","日本たばこ産業","食料品","896.975646972656","231617051561.279","341467812360.352"
"2006-06-21","2","9984","ソフトバンクグループ","情報・通信業","270.705261230469","75697420479.9805","81457376399.4727"
"2006-06-21","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","791.310607910156","25379705127.5024","34309542534.3506"
"2006-06-21","4","8411","みずほフィナンシャルグループ","銀行業","4066.828125","28241274548.4375","30774531954.1553"
"2006-06-21","5","7203","トヨタ自動車","輸送用機器","685.546203613281","23229733109.436","26001125019.8974"
"2006-06-21","6","6758","ソニーグループ","電気機器","812.451599121094","19157202481.4758","22353099325.6287"
"2006-06-21","7","8316","三井住友フィナンシャルグループ","銀行業","1835.07421875","13868206393.3594","18120832872.6709"
"2006-06-21","8","8604","野村ホールディングス","証券、商品先物取引業","1122.78759765625","13487935131.8848","13169294297.9272"
"2006-06-21","9","8308","りそなホールディングス","銀行業","1934.12475585938","12710874483.0323","12796482343.0444"
"2006-06-21","10","7751","キヤノン","電気機器","2441.12060546875","12632066797.1191","12722460621.2256"
"2006-06-22","1","2914","日本たばこ産業","食料品","917.835510253906","260848852014.16","291062134246.827"
"2006-06-22","2","9984","ソフトバンクグループ","情報・通信業","276.832397460938","68076408524.4142","78048029605.3223"
"2006-06-22","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","813.139953613281","44980462814.0259","35795860125.5249"
"2006-06-22","4","8411","みずほフィナンシャルグループ","銀行業","4196.67041015625","38846059984.5703","31579604225.332"
"2006-06-22","5","7203","トヨタ自動車","輸送用機器","698.63818359375","25549897012.207","25793132721.0449"
"2006-06-22","6","6758","ソニーグループ","電気機器","841.407104492188","23006594458.1299","22545314438.7146"
"2006-06-22","7","8316","三井住友フィナンシャルグループ","銀行業","1883.79296875","20539371496.875","18617670350.7568"
"2006-06-22","8","7751","キヤノン","電気機器","2529.6591796875","22333222550.8301","14763597310.6494"
"2006-06-22","9","8604","野村ホールディングス","証券、商品先物取引業","1175.07482910156","13361540866.748","13312490565.4834"
"2006-06-22","10","8591","オリックス","その他金融業","1661.00476074219","13494002676.2696","13000135008.7891"
"2006-06-23","1","2914","日本たばこ産業","食料品","908.564392089844","254234488194.58","253848290920.166"
"2006-06-23","2","9984","ソフトバンクグループ","情報・通信業","280.731384277344","65950764305.0782","71860299563.9894"
"2006-06-23","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","818.597045898438","50626952900.6348","34344902442.041"
"2006-06-23","4","8411","みずほフィナンシャルグループ","銀行業","4312.59912109375","53636226528.9551","33648649623.291"
"2006-06-23","5","7203","トヨタ自動車","輸送用機器","689.116516113281","31281066015.9302","25829255783.5876"
"2006-06-23","6","6758","ソニーグループ","電気機器","843.110168457031","20041150259.3079","20581321003.6011"
"2006-06-23","7","8316","三井住友フィナンシャルグループ","銀行業","1883.79296875","19993448294.5313","15644747389.8047"
"2006-06-23","8","7751","キヤノン","電気機器","2580.251953125","19071674286.3281","15167710818.3838"
"2006-06-23","9","8591","オリックス","その他金融業","1644.13342285156","13121828847.7783","13526042239.2822"
"2006-06-23","10","7267","本田技研工業","輸送用機器","674.805847167969","15036563731.2744","13075175961.8189"
"2006-06-26","1","2914","日本たばこ産業","食料品","910.882080078125","196021823632.813","261281783503.663"
"2006-06-26","2","9984","ソフトバンクグループ","情報・通信業","276.832397460938","41081484851.3673","63107384926.5919"
"2006-06-26","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","829.511657714844","35553699161.3159","36090687052.7832"
"2006-06-26","4","8411","みずほフィナンシャルグループ","銀行業","4321.875","37059213750","35519740145.4736"
"2006-06-26","5","7203","トヨタ自動車","輸送用機器","693.87744140625","23571363623.291","25689802188.6841"
"2006-06-26","6","6758","ソニーグループ","電気機器","846.516784667969","22647710057.0068","21714312492.6392"
"2006-06-26","7","8316","三井住友フィナンシャルグループ","銀行業","1900.03283691406","16480124814.2578","17432671658.2031"
"2006-06-26","8","7751","キヤノン","電気機器","2592.90014648438","14965441775.4639","16365824450.8447"
"2006-06-26","9","8591","オリックス","その他金融業","1593.51733398438","11753783855.4688","13996671915.3076"
"2006-06-26","10","8308","りそなホールディングス","銀行業","2014.47448730469","12631359377.7466","13828957075.8569"
"2006-06-27","1","2914","日本たばこ産業","食料品","924.788818359375","307640248315.43","250072492743.653"
"2006-06-27","2","9984","ソフトバンクグループ","情報・通信業","281.845489501953","66096149434.082","63380445518.9845"
"2006-06-27","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","840.426391601563","52730873088.2569","41854338618.3472"
"2006-06-27","4","8411","みずほフィナンシャルグループ","銀行業","4331.1484375","31229312693.75","37802417501.1426"
"2006-06-27","5","7203","トヨタ自動車","輸送用機器","691.496887207031","17960940148.3154","24318599981.8359"
"2006-06-27","6","6758","ソニーグループ","電気機器","834.593872070313","18747899445.2515","20720111340.2344"
"2006-06-27","7","8316","三井住友フィナンシャルグループ","銀行業","1900.03283691406","14020532306.8725","16980336661.1792"
"2006-06-27","8","7751","キヤノン","電気機器","2575.34814453125","9347741160.20508","15670029313.9893"
"2006-06-27","9","8591","オリックス","その他金融業","1524.86669921875","14887273584.4727","14322667102.1729"
"2006-06-27","10","8308","りそなホールディングス","銀行業","1991.51806640625","10837841317.3828","14222024667.0435"
"2006-06-28","1","2914","日本たばこ産業","食料品","924.788818359375","411845452368.164","286118172905.03"
"2006-06-28","2","9984","ソフトバンクグループ","情報・通信業","276.832397460938","58561568290.7228","59953275081.1329"
"2006-06-28","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","834.968811035156","35342559833.4961","43846909559.5459"
"2006-06-28","4","8411","みずほフィナンシャルグループ","銀行業","4354.33544921875","45891647599.9512","41332492111.4453"
"2006-06-28","5","7203","トヨタ自動車","輸送用機器","678.404968261719","23919541573.4558","24456561674.6399"
"2006-06-28","6","6758","ソニーグループ","電気機器","819.2646484375","20051502270.5078","20898971298.0408"
"2006-06-28","7","8316","三井住友フィナンシャルグループ","銀行業","1867.55297851563","10197399528.5889","16246175288.2251"
"2006-06-28","8","7751","キヤノン","電気機器","2556.20068359375","11264153932.3242","15396446741.0303"
"2006-06-28","9","8591","オリックス","その他金融業","1572.57409667969","16219529233.1543","13895283639.4287"
"2006-06-28","10","8308","りそなホールディングス","銀行業","1985.7783203125","10054789947.0703","13690807759.8511"
"2006-06-29","1","2914","日本たばこ産業","食料品","929.424133300781","352790812518.31","304506565005.86"
"2006-06-29","2","9984","ソフトバンクグループ","情報・通信業","278.503387451172","28159588906.543","51969911157.5587"
"2006-06-29","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","856.798217773438","57049052532.2266","46260627503.1861"
"2006-06-29","4","8411","みずほフィナンシャルグループ","銀行業","4414.61865234375","50114309479.541","43586142010.4395"
"2006-06-29","5","7203","トヨタ自動車","輸送用機器","684.355773925781","20681915843.811","23482965440.9607"
"2006-06-29","6","6758","ソニーグループ","電気機器","841.407104492188","31257853228.3325","22549223052.0813"
"2006-06-29","7","8316","三井住友フィナンシャルグループ","銀行業","1900.03283691406","14593392207.2021","15056979430.2905"
"2006-06-29","8","8591","オリックス","その他金融業","1558.02880859375","13007982522.9492","13798079608.7647"
"2006-06-29","9","7751","キヤノン","電気機器","2623.21728515625","13472057011.377","13624213633.1397"
"2006-06-29","10","8604","野村ホールディングス","証券、商品先物取引業","1149.10925292969","17456118661.2549","13490562285.979"
"2006-06-30","1","2914","日本たばこ産業","食料品","966.5087890625","597747025683.594","373209072503.662"
"2006-06-30","2","9984","ソフトバンクグループ","情報・通信業","285.744476318359","69334411307.373","52646640558.0176"
"2006-06-30","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","873.170288085938","61904280744.1407","48516093071.8872"
"2006-06-30","4","8411","みずほフィナンシャルグループ","銀行業","4493.4521484375","53540830384.2773","43567062781.5039"
"2006-06-30","5","7203","トヨタ自動車","輸送用機器","712.920166015625","40670669630.8594","25360886163.9465"
"2006-06-30","6","6758","ソニーグループ","電気機器","860.142883300781","22654443260.376","23071881652.2949"
"2006-06-30","7","8316","三井住友フィナンシャルグループ","銀行業","1964.9912109375","37327562540.332","18523802279.4507"
"2006-06-30","8","7201","日産自動車","輸送用機器","776.687316894531","27089688582.3059","15443953945.5872"
"2006-06-30","9","8604","野村ホールディングス","証券、商品先物取引業","1185.01904296875","13547256201.123","13645794235.127"
"2006-06-30","10","8591","オリックス","その他金融業","1626.09802246094","12337205696.4112","13641154978.4912"
"2006-07-03","1","2914","日本たばこ産業","食料品","954.919677734375","282885405332.031","390581788843.506"
"2006-07-03","2","9984","ソフトバンクグループ","情報・通信業","300.783630371094","121170565181.543","68664456624.0528"
"2006-07-03","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","884.084655761719","47401966987.9761","50885746637.2193"
"2006-07-03","4","8411","みずほフィナンシャルグループ","銀行業","4572.2841796875","58522951357.9102","47859810303.0859"
"2006-07-03","5","7203","トヨタ自動車","輸送用機器","709.349731445313","21456765351.6236","24937966509.613"
"2006-07-03","6","8316","三井住友フィナンシャルグループ","銀行業","1997.47021484375","29609699476.7578","21149717211.9507"
"2006-07-03","7","6758","ソニーグループ","電気機器","856.736267089844","12360562493.4387","21014452139.5813"
"2006-07-03","8","7201","日産自動車","輸送用機器","781.03662109375","14955445428.0273","16377830836.1902"
"2006-07-03","9","8604","野村ホールディングス","証券、商品先物取引業","1207.11706542969","11923902372.3145","13876545040.3638"
"2006-07-03","10","8308","りそなホールディングス","銀行業","2163.6953125","22163596564.0625","13040651017.7368"
"2006-07-04","1","2914","日本たばこ産業","食料品","971.144287109375","334967087509.766","396047156682.373"
"2006-07-04","2","9984","ソフトバンクグループ","情報・通信業","299.669647216797","86096288323.9746","72664484402.0313"
"2006-07-04","3","8411","みずほフィナンシャルグループ","銀行業","4563.01025390625","37561787808.1055","49126305325.957"
"2006-07-04","4","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","884.084655761719","39765243731.5064","48292620765.8692"
"2006-07-04","5","7203","トヨタ自動車","輸送用機器","715.300598144531","18179364701.8433","24981651420.3186"
"2006-07-04","6","6758","ソニーグループ","電気機器","868.658996582031","19679903897.0642","21200853029.9438"
"2006-07-04","7","8316","三井住友フィナンシャルグループ","銀行業","1997.47021484375","11000268220.166","20545664394.6094"
"2006-07-04","8","7201","日産自動車","輸送用機器","784.764770507813","8628017792.8711","16072905750.5933"
"2006-07-04","9","7751","キヤノン","電気機器","2747.67626953125","23128839766.4063","14687353185.498"
"2006-07-04","10","8604","野村ホールディングス","証券、商品先物取引業","1231.9775390625","15995873169.4336","14555182900.0977"
"2006-07-05","1","2914","日本たばこ産業","食料品","978.097412109375","245600260180.664","362798118244.873"
"2006-07-05","2","9984","ソフトバンクグループ","情報・通信業","295.770568847656","56569078997.8027","72265986543.4473"
"2006-07-05","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","873.170288085938","33688656054.9317","47961840010.1563"
"2006-07-05","4","8411","みずほフィナンシャルグループ","銀行業","4530.54931640625","28170502594.4824","45582076324.8633"
"2006-07-05","5","7203","トヨタ自動車","輸送用機器","706.969299316406","18178655077.9724","23833474121.2219"
"2006-07-05","6","8316","三井住友フィナンシャルグループ","銀行業","1997.47021484375","11576738124.1699","20821532113.7256"
"2006-07-05","7","6758","ソニーグループ","電気機器","861.846069335938","12064121278.5645","19603376831.5552"
"2006-07-05","8","7751","キヤノン","電気機器","2738.10205078125","13945427554.834","15223607910"
"2006-07-05","9","7201","日産自動車","輸送用機器","769.852233886719","10022860203.418","14901194611.7236"
"2006-07-05","10","8308","りそなホールディングス","銀行業","2134.99853515625","10718333146.0449","14351978159.2505"
"2006-07-06","1","2914","日本たばこ産業","食料品","992.004150390625","470825009858.398","386404957712.891"
"2006-07-06","2","9984","ソフトバンクグループ","情報・通信業","286.858612060547","99207641368.7989","86475597035.8985"
"2006-07-06","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","851.340759277344","41306202299.3774","44813269963.5864"
"2006-07-06","4","8411","みずほフィナンシャルグループ","銀行業","4512.0009765625","26555381747.5586","40870290778.4668"
"2006-07-06","5","7203","トヨタ自動車","輸送用機器","701.018615722656","19799569782.4707","23657004908.9538"
"2006-07-06","6","8316","三井住友フィナンシャルグループ","銀行業","1981.23034667969","10266537533.4595","19956161178.9771"
"2006-07-06","7","6758","ソニーグループ","電気機器","853.329528808594","17385735819.9463","16828953349.8779"
"2006-07-06","8","7751","キヤノン","電気機器","2718.955078125","16462457311.5234","15821687970.0293"
"2006-07-06","9","8308","りそなホールディングス","銀行業","2077.60620117188","12209676123.0469","14635314736.3379"
"2006-07-06","10","7201","日産自動車","輸送用機器","767.988403320313","9838929831.45753","14106988367.616"
"2006-07-07","1","2914","日本たばこ産業","食料品","1017.49957275391","620857889302.981","391027130436.768"
"2006-07-07","2","9984","ソフトバンクグループ","情報・通信業","256.223083496094","163171878622.852","105243090498.994"
"2006-07-07","3","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","845.883728027344","24753095533.2642","37383032921.4111"
"2006-07-07","4","8411","みずほフィナンシャルグループ","銀行業","4484.17626953125","23226687823.291","34807462266.2695"
"2006-07-07","5","7203","トヨタ自動車","輸送用機器","711.730285644531","24922303547.2717","20507331692.2363"
"2006-07-07","6","6758","ソニーグループ","電気機器","849.923278808594","13325947088.4399","14963254115.4907"
"2006-07-07","7","8316","三井住友フィナンシャルグループ","銀行業","2013.7099609375","9931617527.34375","14476972176.3794"
"2006-07-07","8","7751","キヤノン","電気機器","2709.38134765625","8895711778.75977","14417607976.2109"
"2006-07-07","9","8308","りそなホールディングス","銀行業","2054.64965820313","9921286804.56545","14348765292.7393"
"2006-07-07","10","8604","野村ホールディングス","証券、商品先物取引業","1173.96984863281","11816358717.4438","11526239832.2339"
"2006-07-10","1","2914","日本たばこ産業","食料品","1008.22814941406","427428241662.597","419935697702.882"
"2006-07-10","2","9984","ソフトバンクグループ","情報・通信業","260.122222900391","161149670944.58","113238911651.602"
"2006-07-10","3","8411","みずほフィナンシャルグループ","銀行業","4627.92919921875","77509483814.3555","38604768757.5586"
"2006-07-10","4","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","867.712890625","25391882318.3594","32981015987.4878"
"2006-07-10","5","7203","トヨタ自動車","輸送用機器","720.061096191406","23847343414.2151","20985447304.7546"
"2006-07-10","6","6758","ソニーグループ","電気機器","860.142883300781","19371277874.8169","16365397191.7663"
"2006-07-10","7","7751","キヤノン","電気機器","2771.611328125","12779622672.8516","15042411816.875"
"2006-07-10","8","5401","日本製鉄","鉄鋼","439.970733642578","16128227168.5028","12320266943.634"
"2006-07-10","9","8604","野村ホールディングス","証券、商品先物取引業","1176.73205566406","15132774235.8398","12168014204.939"
"2006-07-10","10","8308","りそなホールディングス","銀行業","2054.64965820313","9921286804.56545","11900303340.8399"
"2006-07-11","1","2914","日本たばこ産業","食料品","1015.18176269531","324695734980.468","417881427197.022"
"2006-07-11","2","9984","ソフトバンクグループ","情報・通信業","245.639938354492","97663688322.4364","115552391651.294"
"2006-07-11","3","8411","みずほフィナンシャルグループ","銀行業","4600.1064453125","96858461280.5664","50464103452.0508"
"2006-07-11","4","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","894.99951171875","49872952791.0156","35002557799.3897"
"2006-07-11","5","7203","トヨタ自動車","輸送用機器","716.490783691406","18530242893.219","21055622943.0298"
"2006-07-11","6","6758","ソニーグループ","電気機器","858.439453125","17650802815.4297","15959576975.4394"
"2006-07-11","7","5401","日本製鉄","鉄鋼","445.85009765625","21784458696.5332","15748961297.2748"
"2006-07-11","8","8316","三井住友フィナンシャルグループ","銀行業","2062.42822265625","33628510898.877","15067004322.2388"
"2006-07-11","9","8308","りそなホールディングス","銀行業","2169.43408203125","25037221797.3145","13561560935.1074"
"2006-07-11","10","7751","キヤノン","電気機器","2781.18383789063","10247549969.0918","12466153857.4121"
"2006-07-12","1","2914","日本たばこ産業","食料品","1010.54602050781","496420627114.257","468045500583.74"
"2006-07-12","2","9984","ソフトバンクグループ","情報・通信業","250.653030395508","89753636601.5992","122189303172.053"
"2006-07-12","3","8411","みずほフィナンシャルグループ","銀行業","4563.01025390625","55147629326.6602","55859528798.4863"
"2006-07-12","4","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","884.084655761719","37952870187.1948","35855400625.8423"
"2006-07-12","5","7203","トヨタ自動車","輸送用機器","706.969299316406","21134847203.064","21646861368.0481"
"2006-07-12","6","8316","三井住友フィナンシャルグループ","銀行業","2062.42822265625","23800627932.2754","17511782283.8599"
"2006-07-12","7","5401","日本製鉄","鉄鋼","448.789642333984","26232652173.706","17264909035.7819"
"2006-07-12","8","6758","ソニーグループ","電気機器","849.923278808594","16295579024.5972","16805868524.646"
"2006-07-12","9","8308","りそなホールディングス","銀行業","2152.21655273438","17806794092.3584","14979253124.3701"
"2006-07-12","10","547A","ムニノバホールディングス","その他金融業","2341.77270507813","13933079240.6739","13438248295.8203"
"2006-07-13","1","2914","日本たばこ産業","食料品","1012.86370849609","307323106431.884","435345119898.438"
"2006-07-13","2","9984","ソフトバンクグループ","情報・通信業","236.170837402344","71376495163.086","116623073930.911"
"2006-07-13","3","8411","みずほフィナンシャルグループ","銀行業","4558.3720703125","37254207419.043","57999293932.7832"
"2006-07-13","4","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","884.084655761719","33101897681.0303","34214539702.1729"
"2006-07-13","5","7203","トヨタ自動車","輸送用機器","692.687194824219","29005583596.0693","23488064130.7678"
"2006-07-13","6","8316","三井住友フィナンシャルグループ","銀行業","2062.42822265625","16021354919.2383","18662745761.0156"
"2006-07-13","7","5401","日本製鉄","鉄鋼","445.85009765625","12134256257.8125","17682402626.6754"
"2006-07-13","8","6758","ソニーグループ","電気機器","839.70361328125","17633356027.0996","16855392566.0766"
"2006-07-13","9","2269","明治ホールディングス","食料品","1318.26135253906","21856773225.0976","15413682178.8086"
"2006-07-13","10","8308","りそなホールディングス","銀行業","2152.21655273438","13972405082.0069","15331798916.1621"
"2006-07-14","1","2914","日本たばこ産業","食料品","992.004150390625","399976073437.5","391168756725.341"
"2006-07-14","2","9984","ソフトバンクグループ","情報・通信業","234.499877929688","76546200553.4181","99297938317.0241"
"2006-07-14","3","8411","みずほフィナンシャルグループ","銀行業","4456.35302734375","41523851873.4863","61658726742.8223"
"2006-07-14","4","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","862.255493164063","33793517288.086","36022624053.1372"
"2006-07-14","5","7203","トヨタ自動車","輸送用機器","680.785278320313","27089127009.6436","23921428823.2422"
"2006-07-14","6","8316","三井住友フィナンシャルグループ","銀行業","2013.7099609375","23533825571.4844","21383187369.8438"
"2006-07-14","7","6758","ソニーグループ","電気機器","815.858215332031","34368435249.9695","21063890198.3826"
"2006-07-14","8","5401","日本製鉄","鉄鋼","434.091339111328","11179371301.8036","17491793119.6716"
"2006-07-14","9","2269","明治ホールディングス","食料品","1286.06506347656","13647722453.6133","17220319103.9062"
"2006-07-14","10","8308","りそなホールディングス","銀行業","2094.82495117188","15668662187.2803","16481273992.7051"
"2006-07-17","1","2914","日本たばこ産業","食料品","996.639770507812","401845155468.75","386052139486.572"
"2006-07-17","2","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","845.883728027344","33151875068.8477","37574622603.2349"
"2006-07-17","3","7203","トヨタ自動車","輸送用機器","690.306701660156","27467993965.7593","24645558933.551"
"2006-07-17","4","8316","三井住友フィナンシャルグループ","銀行業","2046.18811035156","23913391208.0566","24179542105.9863"
"2006-07-17","5","6758","ソニーグループ","電気機器","800.529052734375","33722686610.9619","23934171945.6116"
"2006-07-17","6","5401","日本製鉄","鉄鋼","423.312530517578","10901779254.6844","16446503536.908"
"2006-07-17","7","7751","キヤノン","電気機器","2537.05346679688","17432855486.4014","14810055662.1387"
"2006-07-17","8","8591","オリックス","その他金融業","1457.37963867188","13777629890.1124","14714102141.5723"
"2006-07-17","9","4063","信越化学工業","化学","904.781555175781","16451643017.7612","12998475793.5059"
"2006-07-17","10","8604","野村ホールディングス","証券、商品先物取引業","1091.10131835938","11028852125.9766","12877933794.4288"
"2006-07-18","1","2914","日本たばこ産業","食料品","982.732971191406","317697914926.758","384652575475.83"
"2006-07-18","2","8306","三菱ＵＦＪフィナンシャル・グループ","銀行業","829.511657714844","33247656752.8687","34249563395.6055"
"2006-07-18","3","7203","トヨタ自動車","輸送用機器","662.932678222656","29043743565.6128","26748259068.0298"
"2006-07-18","4","6758","ソニーグループ","電気機器","786.90283203125","27039555114.2578","25811922405.3772"
"2006-07-18","5","8316","三井住友フィナンシャルグループ","銀行業","1964.9912109375","24822554973.0469","22418350920.8203"
"2006-07-18","6","7751","キヤノン","電気機器","2532.265625","19917535273.4375","16744052723.0078"
"2006-07-18","7","4063","信越化学工業","化学","875.728820800781","12674423223.4497","14220293012.7808"
"2006-07-18","8","5401","日本製鉄","鉄鋼","420.372955322266","10437650294.1742","14177141856.4362"
"2006-07-18","9","8591","オリックス","その他金融業","1438.76196289063","13268262821.7774","14111287632.1729"
"2006-07-18","10","8604","野村ホールディングス","証券、商品先物取引業","1070.10815429688","18128702241.9434","13635628874.0919"
